file,sha256_12,canonical_id,canonical_name,is_canonical,twins,twins_elsewhere,width,height,series,stray_class,consumers,entity_folders,provenance_1_7_10,fan_out_targets
skate.png,828e8a8632dd,img_828e8a8632dd,skate.png,yes,skatetexture.png,,64,32,,,SkateRenderer,skate,Skatetexture.png,skatetexture.png
skatetexture.png,828e8a8632dd,img_828e8a8632dd,skate.png,no,skate.png,,64,32,,,,skate,Skatetexture.png,
slicetexture.png,455a78cca61a,img_455a78cca61a,slicetexture.png,yes,,item/slicetexture.png,64,128,,"item-renderer texture (a held weapon/tool model), not a mob",OreSpawnItemRenderer,,Slicetexture.png,
spider_driver.png,b6804ef7a2c4,img_b6804ef7a2c4,spider_driver.png,yes,spiderdriver.png,,64,32,,,SpiderDriverRenderer,spider_driver,spiderdriver.png,spiderdriver.png
spiderdriver.png,b6804ef7a2c4,img_b6804ef7a2c4,spider_driver.png,no,spider_driver.png,,64,32,,,,spider_driver,spiderdriver.png,
spiderrobot.png,fa6e7a23fe75,img_fa6e7a23fe75,spiderrobot.png,yes,spiderrobottexture.png,,256,512,,,SpiderRobotRenderer,spider_robot,SpiderRobottexture.png,spiderrobottexture.png
spiderrobottexture.png,fa6e7a23fe75,img_fa6e7a23fe75,spiderrobot.png,no,spiderrobot.png,,256,512,,,,spider_robot,SpiderRobottexture.png,
spinners.png,be838feb9aac,img_be838feb9aac,spinners.png,yes,,,256,256,,GUI/atlas stray (no twin outside textures/entity),,,spinners.png,
spitbug.png,1ddd3674bd31,img_1ddd3674bd31,spitbug.png,yes,blisterbug.png,,512,256,,,SpitBugRenderer,spit_bug,BlisterBug.png,blisterbug.png
spyro.png,2400690ff30a,img_2400690ff30a,spyro.png,yes,spyrotexture.png,,64,64,,,SpyroRenderer,spyro,spyrotexture.png,spyrotexture.png
spyrotexture.png,2400690ff30a,img_2400690ff30a,spyro.png,no,spyro.png,,64,64,,,,spyro,spyrotexture.png,
squidzookatexture.png,69e11d73d5f1,img_69e11d73d5f1,bandp_pirate.png,no,bandp_pirate.png,item/squidzookatexture.png,128,128,,"item-renderer texture (a held weapon/tool model), not a mob",OreSpawnItemRenderer,band_p,SquidZookatexture.png,
stinkbug.png,76f154fd8ab4,img_76f154fd8ab4,stinkbug.png,yes,,,64,32,,,StinkBugRenderer,stink_bug,StinkBug.png,
stinky.png,1e0a31b08a53,img_1e0a31b08a53,stinky.png,yes,stinkytexture1.png,,128,64,,,StinkyRenderer,stinky,Stinkytexture1.png,stinkytexture1.png
stinky10.png,817bc1e771da,img_817bc1e771da,stinky10.png,yes,stinkytexture10.png,,128,64,stinky2..19 x18,,,,Stinkytexture10.png,stinkytexture10.png
stinky11.png,12e09e1db1ea,img_12e09e1db1ea,stinky11.png,yes,stinkytexture11.png,,128,64,stinky2..19 x18,,,,Stinkytexture11.png,stinkytexture11.png
stinky12.png,bc382aa218c4,img_bc382aa218c4,stinky12.png,yes,stinkytexture12.png,,128,64,stinky2..19 x18,,,,Stinkytexture12.png,stinkytexture12.png
stinky13.png,a773e45599f1,img_a773e45599f1,stinky13.png,yes,stinkytexture13.png,,128,64,stinky2..19 x18,,,,Stinkytexture13.png,stinkytexture13.png
stinky14.png,5751034aa997,img_5751034aa997,stinky14.png,yes,stinkytexture14.png,,128,64,stinky2..19 x18,,,,Stinkytexture14.png,stinkytexture14.png
stinky15.png,0d5d7a8351e4,img_0d5d7a8351e4,stinky15.png,yes,stinkytexture15.png,,128,64,stinky2..19 x18,,,,Stinkytexture15.png,stinkytexture15.png
stinky16.png,3438077f1e10,img_3438077f1e10,stinky16.png,yes,stinkytexture16.png,,128,64,stinky2..19 x18,,,,Stinkytexture16.png,stinkytexture16.png
stinky17.png,40b3f3f9448a,img_40b3f3f9448a,stinky17.png,yes,stinkytexture17.png,,128,64,stinky2..19 x18,,,,Stinkytexture17.png,stinkytexture17.png
stinky18.png,e49fe31b4c15,img_e49fe31b4c15,stinky18.png,yes,stinkytexture18.png,,128,64,stinky2..19 x18,,,,Stinkytexture18.png,stinkytexture18.png
stinky19.png,40da3e1a2f6b,img_40da3e1a2f6b,stinky19.png,yes,stinkytexture19.png,,128,64,stinky2..19 x18,,,,Stinkytexture19.png,stinkytexture19.png
stinky2.png,c3c135e378c4,img_c3c135e378c4,stinky2.png,yes,stinkytexture2.png,,128,64,stinky2..19 x18,,,,Stinkytexture2.png,stinkytexture2.png
stinky3.png,807941222e42,img_807941222e42,stinky3.png,yes,stinkytexture3.png,,128,64,stinky2..19 x18,,,,Stinkytexture3.png,stinkytexture3.png
stinky4.png,71651ce3a7b1,img_71651ce3a7b1,stinky4.png,yes,stinkytexture4.png,,128,64,stinky2..19 x18,,,,Stinkytexture4.png,stinkytexture4.png
stinky5.png,8174cde16ee7,img_8174cde16ee7,stinky5.png,yes,stinkytexture5.png,,128,64,stinky2..19 x18,,,,Stinkytexture5.png,stinkytexture5.png
stinky6.png,ac540ec32551,img_ac540ec32551,stinky6.png,yes,stinkytexture6.png,,128,64,stinky2..19 x18,,,,Stinkytexture6.png,stinkytexture6.png
stinky7.png,97046b5546e4,img_97046b5546e4,stinky7.png,yes,stinkytexture7.png,,128,64,stinky2..19 x18,,,,Stinkytexture7.png,stinkytexture7.png
stinky8.png,7b51f029fabc,img_7b51f029fabc,stinky8.png,yes,stinkytexture8.png,,128,64,stinky2..19 x18,,,,Stinkytexture8.png,stinkytexture8.png
stinky9.png,8472d3059869,img_8472d3059869,stinky9.png,yes,stinkytexture9.png,,128,64,stinky2..19 x18,,,,Stinkytexture9.png,stinkytexture9.png
stinkytexture1.png,1e0a31b08a53,img_1e0a31b08a53,stinky.png,no,stinky.png,,128,64,stinkytexture1..19 x19,,,stinky,Stinkytexture1.png,
stinkytexture10.png,817bc1e771da,img_817bc1e771da,stinky10.png,no,stinky10.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture10.png,
stinkytexture11.png,12e09e1db1ea,img_12e09e1db1ea,stinky11.png,no,stinky11.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture11.png,
stinkytexture12.png,bc382aa218c4,img_bc382aa218c4,stinky12.png,no,stinky12.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture12.png,
stinkytexture13.png,a773e45599f1,img_a773e45599f1,stinky13.png,no,stinky13.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture13.png,
stinkytexture14.png,5751034aa997,img_5751034aa997,stinky14.png,no,stinky14.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture14.png,
stinkytexture15.png,0d5d7a8351e4,img_0d5d7a8351e4,stinky15.png,no,stinky15.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture15.png,
stinkytexture16.png,3438077f1e10,img_3438077f1e10,stinky16.png,no,stinky16.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture16.png,
stinkytexture17.png,40b3f3f9448a,img_40b3f3f9448a,stinky17.png,no,stinky17.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture17.png,
stinkytexture18.png,e49fe31b4c15,img_e49fe31b4c15,stinky18.png,no,stinky18.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture18.png,
stinkytexture19.png,40da3e1a2f6b,img_40da3e1a2f6b,stinky19.png,no,stinky19.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture19.png,
stinkytexture2.png,c3c135e378c4,img_c3c135e378c4,stinky2.png,no,stinky2.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture2.png,
stinkytexture3.png,807941222e42,img_807941222e42,stinky3.png,no,stinky3.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture3.png,
stinkytexture4.png,71651ce3a7b1,img_71651ce3a7b1,stinky4.png,no,stinky4.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture4.png,
stinkytexture5.png,8174cde16ee7,img_8174cde16ee7,stinky5.png,no,stinky5.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture5.png,
stinkytexture6.png,ac540ec32551,img_ac540ec32551,stinky6.png,no,stinky6.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture6.png,
stinkytexture7.png,97046b5546e4,img_97046b5546e4,stinky7.png,no,stinky7.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture7.png,
stinkytexture8.png,7b51f029fabc,img_7b51f029fabc,stinky8.png,no,stinky8.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture8.png,
stinkytexture9.png,8472d3059869,img_8472d3059869,stinky9.png,no,stinky9.png,,128,64,stinkytexture1..19 x19,,,,Stinkytexture9.png,
swimshorts0.png,3949a7e2e10f,img_3949a7e2e10f,swimshorts0.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts0.png,
swimshorts1.png,68cd333a7bd8,img_68cd333a7bd8,swimshorts1.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts1.png,
swimshorts10.png,26caeead5958,img_26caeead5958,swimshorts10.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts10.png,
swimshorts11.png,f26f8c4ec8db,img_f26f8c4ec8db,swimshorts11.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts11.png,
swimshorts12.png,268db0427489,img_268db0427489,swimshorts12.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts12.png,
swimshorts13.png,af810383d9e2,img_af810383d9e2,swimshorts13.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts13.png,
swimshorts14.png,a8460abfde45,img_a8460abfde45,swimshorts14.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts14.png,
swimshorts15.png,7adceda9850c,img_7adceda9850c,swimshorts15.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts15.png,
swimshorts16.png,6a6472826881,img_6a6472826881,swimshorts16.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts16.png,
swimshorts17.png,0d7695dfddc9,img_0d7695dfddc9,swimshorts17.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts17.png,
swimshorts2.png,b029d2fcf930,img_b029d2fcf930,swimshorts2.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts2.png,
swimshorts3.png,2bc0a79f0a6e,img_2bc0a79f0a6e,swimshorts3.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts3.png,
swimshorts4.png,c5f631b017e8,img_c5f631b017e8,swimshorts4.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts4.png,
swimshorts5.png,fb840abef799,img_fb840abef799,swimshorts5.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts5.png,
swimshorts6.png,59d08ddbf809,img_59d08ddbf809,swimshorts6.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts6.png,
swimshorts7.png,3a7b68966cdd,img_3a7b68966cdd,swimshorts7.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts7.png,
swimshorts8.png,ef832cf6f7f0,img_ef832cf6f7f0,swimshorts8.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts8.png,
swimshorts9.png,58f7c0dea81b,img_58f7c0dea81b,swimshorts9.png,yes,,,64,32,swimshorts0..17 x18 (law 0..17: ok),,BoyfriendRenderer,boyfriend,swimshorts9.png,
termite.png,794dc6f678f4,img_794dc6f678f4,termite.png,yes,,,64,32,,,TermiteGeoReplacement;TermiteRenderer,termite,termite.png,
terribleterror.png,1b91d631e49b,img_1b91d631e49b,terribleterror.png,yes,,,119,72,,,TerribleTerrorRenderer,terrible_terror,TerribleTerror.png,
textures.png,bae30b921fb6,img_bae30b921fb6,textures.png,yes,,,256,256,,GUI/atlas stray (no twin outside textures/entity),,,textures.png,
thekingtexture.png,d78624bba58e,img_d78624bba58e,theprinceadult.png,no,theprinceadult.png,,2048,2048,,,TheKingRenderer,the_king;the_prince_adult,TheKingtexture.png,
theprince.png,d2f46315201e,img_d2f46315201e,theprince.png,yes,theprincetexture.png,,128,128,,,ThePrinceRenderer,the_prince,ThePrincetexture.png,theprincetexture.png
theprince_teen.png,ce9fa395419e,img_ce9fa395419e,theprince_teen.png,yes,princeteentexture.png,,512,256,,,ThePrinceTeenRenderer,the_prince_teen,PrinceTeentexture.png,princeteentexture.png
theprinceadult.png,d78624bba58e,img_d78624bba58e,theprinceadult.png,yes,thekingtexture.png,,2048,2048,,,ThePrinceAdultRenderer,the_king;the_prince_adult,TheKingtexture.png,thekingtexture.png
theprincess.png,71ebc538aef9,img_71ebc538aef9,theprincess.png,yes,theprincesstexture.png,,128,128,,,ThePrincessRenderer,the_princess,ThePrincesstexture.png,theprincesstexture.png
theprincess2.png,b0231393affc,img_b0231393affc,theprincess2.png,yes,theprincesstexture2.png,,128,128,theprincess2..2 x1,,,,ThePrincesstexture2.png,theprincesstexture2.png
theprincesstexture.png,71ebc538aef9,img_71ebc538aef9,theprincess.png,no,theprincess.png,,128,128,,,,the_princess,ThePrincesstexture.png,
theprincesstexture2.png,b0231393affc,img_b0231393affc,theprincess2.png,no,theprincess2.png,,128,128,theprincesstexture2..2 x1,,,,ThePrincesstexture2.png,
theprincetexture.png,d2f46315201e,img_d2f46315201e,theprince.png,no,theprince.png,,128,128,,,,the_prince,ThePrincetexture.png,
thequeentexture.png,4b25b9429b95,img_4b25b9429b95,thequeentexture.png,yes,,,2048,2048,,,,,TheQueentexture.png,
thequeentexture2.png,6aeffe7bf708,img_6aeffe7bf708,thequeentexture2.png,yes,,,2048,2048,thequeentexture2..2 x1,,,,TheQueentexture2.png,
tigerseye_1.png,6523d15bcfc2,img_6523d15bcfc2,tigerseye_1.png,yes,,models/armor/tigerseye_layer_1.png,64,32,tigerseye_1..2 x2,armor sheet stray: the shipped armor layer is textures/models/armor/tigerseye_layer_1.png (byte-identical),,,tigerseye_1.png,
tigerseye_2.png,17aa80dfba4f,img_17aa80dfba4f,tigerseye_2.png,yes,,models/armor/tigerseye_layer_2.png,64,32,tigerseye_1..2 x2,armor sheet stray: the shipped armor layer is textures/models/armor/tigerseye_layer_2.png (byte-identical),,,tigerseye_2.png,
trex.png,5f77deabb38d,img_5f77deabb38d,trex.png,yes,trextexture.png,,128,128,,,TRexRenderer,trex,TRextexture.png,trextexture.png
trextexture.png,5f77deabb38d,img_5f77deabb38d,trex.png,no,trex.png,,128,128,,,,trex,TRextexture.png,
triffid.png,7c91a5ced0a6,img_7c91a5ced0a6,triffid.png,yes,triffidtexture.png,,532,715,,,TriffidRenderer,triffid,Triffidtexture.png,triffidtexture.png
triffidtexture.png,7c91a5ced0a6,img_7c91a5ced0a6,triffid.png,no,triffid.png,,532,715,,,,triffid,Triffidtexture.png,
trooperbug.png,7486b83c3e37,img_7486b83c3e37,trooperbug.png,yes,,,512,256,,,TrooperBugRenderer,trooper_bug,TrooperBug.png,
tshirt.png,5ddc58e02f5d,img_5ddc58e02f5d,tshirt.png,yes,tshirttexture.png,,320,160,,,TshirtGeoReplacement;TshirtRenderer,tshirt,Tshirttexture.png,tshirttexture.png
tshirttexture.png,5ddc58e02f5d,img_5ddc58e02f5d,tshirt.png,no,tshirt.png,,320,160,,,,tshirt,Tshirttexture.png,
ultimate_1.png,e015fcf94976,img_e015fcf94976,ultimate_1.png,yes,,models/armor/ultimate_layer_1.png,64,32,ultimate_1..2 x2,armor sheet stray: the shipped armor layer is textures/models/armor/ultimate_layer_1.png (byte-identical),,,ultimate_1.png,
ultimate_2.png,e78dcc1ac879,img_e78dcc1ac879,ultimate_2.png,yes,,models/armor/ultimate_layer_2.png,64,32,ultimate_1..2 x2,armor sheet stray: the shipped armor layer is textures/models/armor/ultimate_layer_2.png (byte-identical),,,ultimate_2.png,
unstable_ant.png,804a59d0192b,img_804a59d0192b,unstable_ant.png,yes,unstableant.png,,64,32,,,UnstableAntGeoReplacement;UnstableAntRenderer,unstable_ant,unstableant.png,unstableant.png
unstableant.png,804a59d0192b,img_804a59d0192b,unstable_ant.png,no,unstable_ant.png,,64,32,,,,unstable_ant,unstableant.png,
urchin.png,01e0721eee4c,img_01e0721eee4c,urchin.png,yes,urchintexture.png,,128,128,,,UrchinRenderer,urchin,Urchintexture.png,urchintexture.png
urchintexture.png,01e0721eee4c,img_01e0721eee4c,urchin.png,no,urchin.png,,128,128,,,,urchin,Urchintexture.png,
vampire_butterfly.png,c0eb382b339b,img_c0eb382b339b,butterfly.png,no,butterfly.png,,64,32,,,VampireButterflyRenderer,butterfly;vampire_butterfly,butterfly.png,
vbutterfly1.png,51ec831fb9d0,img_51ec831fb9d0,vbutterfly1.png,yes,,,64,32,vbutterfly1..1 x1,,,,vbutterfly1.png,
velocityraptor.png,e41f4e6c61b4,img_e41f4e6c61b4,velocityraptor.png,yes,,,128,128,,,VelocityRaptorRenderer,velocity_raptor,velocityraptor.png,
velocityraptor2.png,6593aa226ce9,img_6593aa226ce9,velocityraptor2.png,yes,,,128,128,velocityraptor2..3 x2,,,,velocityraptor2.png,
velocityraptor3.png,3a7e4c06701c,img_3a7e4c06701c,velocityraptor3.png,yes,,,128,128,velocityraptor2..3 x2,,,,velocityraptor3.png,
vortex.png,023ef1a05f90,img_023ef1a05f90,vortex.png,yes,vortextexture.png,,256,128,,,VortexGeoReplacement;VortexRenderer,vortex,Vortextexture.png,vortextexture.png
vortextexture.png,023ef1a05f90,img_023ef1a05f90,vortex.png,no,vortex.png,,256,128,,,,vortex,Vortextexture.png,
waterdragon.png,51398be9700d,img_51398be9700d,waterdragon.png,yes,,,128,128,,,WaterDragonRenderer,water_dragon,WaterDragon.png,
whale.png,5d7400a4f9da,img_5d7400a4f9da,whale.png,yes,whaletexture.png,,256,256,,,WhaleRenderer,whale,Whaletexture.png,whaletexture.png
whaletexture.png,5d7400a4f9da,img_5d7400a4f9da,whale.png,no,whale.png,,256,256,,,,whale,Whaletexture.png,
white_dragon.png,c835158f9ada,img_c835158f9ada,white_dragon.png,yes,whitedragon.png,,256,128,,,BabyDragonRenderer;DragonRenderer,baby_dragon;dragon,WhiteDragon.png,whitedragon.png
whitedragon.png,c835158f9ada,img_c835158f9ada,white_dragon.png,no,white_dragon.png,,256,128,,,,baby_dragon;dragon,WhiteDragon.png,
wormlarge.png,f342791f647e,img_f342791f647e,wormlarge.png,yes,wormlargetexture.png,,256,256,,,WormLargeRenderer,worm_large,WormLargetexture.png,wormlargetexture.png
wormlargetexture.png,f342791f647e,img_f342791f647e,wormlarge.png,no,wormlarge.png,,256,256,,,,worm_large,WormLargetexture.png,
wormmedium.png,07e214032b51,img_07e214032b51,wormmedium.png,yes,wormmediumtexture.png,,64,32,,,WormMediumRenderer,worm_medium,WormMediumtexture.png,wormmediumtexture.png
wormmediumtexture.png,07e214032b51,img_07e214032b51,wormmedium.png,no,wormmedium.png,,64,32,,,,worm_medium,WormMediumtexture.png,
wormsmall.png,9ac4635bcb39,img_9ac4635bcb39,wormsmall.png,yes,wormsmalltexture.png,,64,32,,,WormSmallRenderer,worm_small,WormSmalltexture.png,wormsmalltexture.png
wormsmalltexture.png,9ac4635bcb39,img_9ac4635bcb39,wormsmall.png,no,wormsmall.png,,64,32,,,,worm_small,WormSmalltexture.png,
